title,point,review,type
반도,2,"그래도 부산행은 재밌게 봤는데,, 과도한 cg연출에 스토리 전개도 진부했습니다. 너무 재미없어서 중간에 포기했네요",부정
담보,8,슬프지만 스토리에 개연성이 살짝 부족한게 아쉽요,부정
7번방의 선물,6,제 개인적인 평으로는 차라리 류승룡 배우분이 각본 써도 더 볼만했을 것 같아요. 배우분들이나 연출 담당은 칭찬해줘도 각본 담당은 진짜 부끄러운줄 알아야 합니다.,부정
국제수사,2,곽도원 연기 짜증나네...항상 똑같은 지겨운 연기력!,부정
디파티드,6,어떤 박쥐에게나 어울리는 곳은 동굴이지만사악한 인간과 착한 인간에게 어울리는 곳은...,긍정
봉오동 전투,1,독립유공자협회에서 공익영화로 만든 줄.,부정
우리들,9,어릴적 저를 보는것같아요 선이 조용하고 가난한제모습 친구들은 다 있는데 뒤쳐지는 기분도 느끼고 그러다가 졸업식때 하나되고,긍정
아웃포스트,3,사실성 연기력은 모르겠으나 재미는 없다,부정
죽지않는 인간들의 밤,1,철저히 진실을 규명해야 한다. CGV 알바!!!! 처단!!!!,부정
다만 악에서 구하소서,8,스토리가 너무 단순해서 별로라고 느낄수도 있지만 박정민이 커버침.,긍정
미스 페레그린과 이상한 아이들의 집,10,엥 영화 재밌던데 소설이 얼마나 재밌었던거야,긍정
반도,1,개노잼개노잼개노잼개노잼개노잼개노잼개노잼개노잼개노잼개노잼,부정
분노의 질주: 더 세븐,10,ㄹㅇ 띵작입니다. 분노의질주 시리주 정주행하는데더세븐 쿠키에서 진짜 마음이 미어져요 ㅠ,긍정
두번할까요,1,이걸 영화라고 만들었나? 아침 막장드라마보다 재미가없네,부정
다만 악에서 구하소서,7,"평론가가 아니라, 일반인 시점으로 보면 이 정도의 영화가 한국에서 나왔다는 게 그저 좋음. 카메라 구도나 젠더 배역, 기러기 아빠, 수 많은 외국씬 등등.. 한국에 이런 영화가 별로 없어서 돋보이는 게 좋았음.",긍정
파괴자들,10,평점이 왜이렇게 낮은지 이해불가.연기.스토리. 지루할틈이 1도없이 재미진 영환데!,긍정
배트맨 비긴즈,10,1편을 너무 잘 만들어 버렸다...,긍정
엑소더스: 신들과 왕들,9,그시절...(맞는진 모르겠지만)에 들어가 있는 느낌이랄까...정말 보는내내 신기하고..재밌었음 ㅎ,긍정
다만 악에서 구하소서,2,재미없음.뻔한스토리.지루함.,부정
국제수사,10,오래 기다린 영환데 재밌게 봤어요 보는내내 웃으면서 봤어요,긍정
담보,7,잼나게 봤다. 다만 10년은 좀 오버 아니냐? 가슴에도 딱 붙어있는데 생각을 못했다는 게 너무너무 억지스러웠다.,부정
"협녀, 칼의 기억",2,김고은 말고 다른여배우로 썼다면 평점 중간은 갔을것다ㅡㅡ,부정
연가시,1,그냥...김명민 캐릭 자체가 완젼 개짜증.자기 처 자식들에게..말뻔새는 또 그왜그따위야..평상시에두 지가족들도 못챙기면서..끝까지 혼자 먼..OO을 하는지..약 구하로 다니는 보는 내내 스트레스 이런영화 만들지마라.개연성없고.억지에..아무리 영화라도 진심.빡친다. 별 반쪽주기도 아깝다.그래야 글쓸수 있어서 마지못해 주는거다.,부정
담보,10,진짜 펑펑 울었어요 인생영화 Top3에 들어갈 정도 ㅠㅜ,긍정
엽문4: 더 파이널,3,"엽문이란 영화를 감독이 중화사상으로 망쳐 버렸네, 중간쯤 보다가 영춘권을 중국 무술로, 가라데는 미국에 자라잡은 미국무술로 표현하는 장면부터 짜증나서 못보겠더라.",부정
언힌지드,8,현대를 살아가는 우리들에게 묵직한 메세지를 던져주는 영화입니다. 분노조절 장애를 꽤 잘표현했습니다. 평타는 되는 영화입니다. 갠적으로 재미있었습니다.,긍정
#살아있다,1,유아인이랑 박신혜 나와서 기대하고 봤는데 갑자기 개연성 없이 좀비가 나오고 결말도 쫌 찝찝하게 나오고... 정말 실망한 영화였습니다,부정
오케이 마담,1,"에어포스원 + 어벤져스 (장면) + 악녀 또뭐였더라... 어쨋든 이제 그만좀 보고싶다섞어찌개 ... 짬뽕은 맛이라도 있지...이건 뭐.. 알바들도 양심있으면 .. 없겠지., 돈이최고지",부정
82년생 김지영,2,볼수록 우울해져서 난생 처음으로 영화 중간에 끔 ㅡㅡ 왜 평점이 높은거죠 ?,부정
애프터: 그 후,2,진부한 연애 이야기임노잼 평점개사기 ㅋㅅ만 졸라해댐,부정
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",10,김호중 가수의 풍부한성량과 혼신을다해 부르는노래 를 스크린을통해 직접보고들으니콘서트장에 온듯한 감동이였습니다 열창을 하면서도 전해지는 딕션~왜 김호중 김호중 하는지알겠네요아쉬운점은 넘짧아요,긍정
그린랜드,2,"연출,가족애 다 좋았는데 큰 재미없지만감명깊게 보고있었는데불륜남? 하...불륜을 꼭 넣었어야됐나갑자기  짜증나는 영화됐음",부정
더 프린세스 : 도둑맞은 공주,4,너무 지루했어요. 아이도 별로라네요,부정
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",10,김호중 대단ㅠ 온몸에 전율이 돋는다,긍정
허리케인 하이스트,1,비티비 무료로 봤는데그거마져 아까움..CG 개허접하고그래서 마지막 세명 2억달러 들고쓰리섬임?,부정
미 비포 유,10,너무 슬프고 짠한 영화...원작 소설을 읽어보고 싶게 하네요,긍정
담보,10,감동적이고 재밌었음. 보면서 내내 부모님한테 못해드린거나 잘못했던거 생각이 계속 나고 그거 때문에 더 몰입해서 본듯.,긍정
컴 아웃 파이팅,7,그냥 애들싸움같네 ㅋ ㅋ ㅋ,부정
나이브스 아웃,10,"모든 연기, 모든 줄거리, 모든 장치가 대단하다. 중간마다 나오는 유머는 추리물의 무게를 오히려 더 높여준다. 무기력한 가족들. 똑똑한 할아버지. 호화배역진이 아깝지 않다. 마지막 장면 또한 강렬하다.",긍정
뮬란,1,뮬란 원작을 거짓말 안하고 30번정도 봤는데 영화는 이게뭐누...;,부정
검객,1,"조선판 아저씨, 테이큰 이러는 애들은 그냥 영알못임. 아저씨한테 비빌려면 일단 슬로우모션이랑 발연기좀 빼라ㅋㅋㅋ 그리고 무리수 겁나 많고 총알 피하는 것도 에바임ㅋㅋㅋㅋ 뭔 영화가 이래 잘생긴 명배우가 칼로 쓸고 다니는 것만 보고 감히 테이큰이랑 아저씨한테 비비려고 하면서 10점 주는 잼민이들 때문에 지친다",부정
국제수사,1,"진짜 뭔 재미로 보는건지 모르고 걍 잘 자닥ㅏ 옴,,,,배우들이 아까울 뿐",부정
키싱 부스 2,2,내로남불 넌씨눈 민폐여주인공... 보는내내 눈쌀이찌푸려짐. 스토리는 그냥 딱 오타쿠스럽다,부정
스텔스,10,미국은 자국민을 위해서라면 핵잠수함도 끌고오는 나라야 그게 무슨 문제있냐? 아무리 약소국이라도 봐줄게 따로 있는거야 이 반미쟁이들아 ㅋㅋㅋㅋ 어쨌든 인공지능 스텔스기가 안녕! 하면서 북한군 무장헬기 박살내는거 좀 울컥했다 ㅠㅠㅠㅠ 나름 재밌는데...,긍정
국제시장,10,막순이 찾을때 울어버렸다 ㅜㅜ,긍정
그린랜드,8,4D로보니까 더 몰입감있네요 재미있어요,긍정
프리즈너,1,망작들이 많이 있지만.. 지금까지 나온 영화중 이영화가 제일 역대급 망작임  단하나 좋았던점은 정말 잠깐 나왔지만 오승은씨 오랜만에 봤는데 너무 반갑고 이뻣음 그거하나 뿐 ~,부정
테넷,10,그린랜드보다 20배 잼남,긍정
빽 투 더 퓨쳐,1,평점이 너무 높다 이해가 안감,부정
뮬란,2,이럴꺼예요 정말...,부정
밥정,10,정말 최고의 영화였습니다,긍정
언힌지드,10,제가 본 스릴러 영화 중 최고입니다 처음부터 끝까지 긴장감 지려요,긍정
오! 문희,10,진짜 영화 많이 본 사람으로서 솔직히 한국영화 스토리 뻔하다 생각하고타임킬링용으로 봤는데 스토리도 나름 신선하고 무엇보다 배우들의 연기력이 ...끝장납니다 재밌게봤습니다,긍정
롱 리브 더 킹: 목포 영웅,10,역시 김래원이다 ㅎ좋았어,긍정
남자가 사랑할 때,10,한국영화 특유의 쓸데없이 자극적인 장면 전혀 없이 스토리와 연출과 연기로 이끌어가는 영화... 계속계속 잔상과 기억이 남네요,긍정
은밀하게 위대하게,1,"초반엔 정말 몰입하고 재밌었다. 그러나 점점 스토리가 산으로가더니 눈물짜는 산파극,억지 감동, 억지 액션에 개연성없는 요소들 툭툭 튀어나오니 도저히 영화에 집중할 수가 없음. 한마디오 졸작",부정
메피스토,10,돈 쳐바른 영화보다 재밌다 꼭봐라 ㅋㅋㅋ꿀잼,긍정
작은 아씨들,10,와따 재밌네ㅠㅠ 제가 느끼기엔 진짜 명작이였습니다. 행복하네요... 와 영화관에서 보고 싶다.,긍정
언힌지드,8,오우~~ 괜찮네요!!,긍정
영웅: 천하의 시작,1,영화가 너무 불친절하다,부정
걸캅스,10,아이들이랑 보기 좋아요,긍정
담보,10,뻔하다고 하는데 가족이야기는 다 뻔하지 사는게 비슷하니까 뻔한게 싫다면 다른 장르를 봐야죠? 볼만합니다 ....돌아가시기 직전 외할머니 생각나서 울었어요,긍정
인베이젼 2020,2,진짜노잼 감동포인트두없음,부정
파수꾼,9,"가해자의 탈을 쓴 기태가 점차 관계의 어긋남으로 위태로워지는 그 감정선의 변화가 정말 좋았다. 감독의 연출도 좋았지만, 배우들 연기가 진짜.",긍정
고스트버스터즈,6,유치한데 개그는 웃김ㅋㅋ여자들 말장난도 재밌고 햄식이도 재밌음ㅋㅋ,긍정
국제수사,7,뭔가 좀 아쉽기도 했지만 전체적으로 영화는 잼나게 봤어요ㅎㅎ,긍정
뮬란,1,"믿고 거르는 짱깨 ㅎㅎ디즈니야 돈이 그렇게 좋더냐? 관객수 봐라 ㅎㅎ 인권탑압의 본거지인 위구르 자치구에 가서 촬영하고 그 감사인사를 중국 공안한테 했다고? 졸라 웃기네 ㅎㅎ 디즈니 이색히들은 요즘 PC, 페미, 친중에 맛들려서 눈에 뵈는게 없구만",부정
사라진 시간,1,조진웅이란배우를 너무 좋아해서 추석연휴 마무리는이영화로하자 해서봤어요.. 영화보고나서 제 마음이 힘이 들고 피곤해지네요..조진웅배우님 연기는 좋았어요...,부정
담보,4,"성동일, 하지원 연기 잘하는 배우라고 생각했는데 정말 실망했네요. 스토리도 엉망이고 특히 마지막 장면은 최악이었어요. 소이배우만 너무 귀엽고 좋았어요. 영화가 완성되려면 소이 배우 분량을 더 늘려야 할 듯",부정
#살아있다,1,역대급 개연성... 시간낭비,부정
국제수사,1,이게 영화냐 나 잔다,부정
울고 싶은 나는 고양이 가면을 쓴다,10,힐링된다 너무 좋으면서도 슬프면서 행복한그리고 고양이 너무 좋아!,긍정
국제수사,2,진짜 다만 악에서 구원하소서도 그렇고 연예댓글다막아버리니껀 영화사에서 평점조작 기사다 재밌다는 글만 올리니깐 시청자입장에선 사실을 말할방법이없네 ㅋㅋ,부정
소년시절의 너,10,연기 둘다 기가 막힌다 어떻게 저렇게 눈물로 표현할수 있는지 난 이해할수가 없다 안보신분들 꼭 보세요 평점값 합니다,긍정
부활: 그 증거,10,이건 1위 영화!! 죽기전꼭봐야할영화!,긍정
아멜리에,10,이 영화를 보기 전에 나는 찌꺼기에 불과하지 않았다.,긍정
인셉션,10,스무살에 그냥 용돈벌려고 영화관 알바하던 시절.무심코 아무런 정보도 없이 봤던 영화영화가 끝나고 난 뒤 온몸의 전율은 아직도 생생하다..,긍정
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",10,자꾸 가수의 얼굴과 노래가  생각납니다. 언제 시작했는지 모르게 시작하고 금방 끝났어요.최고였어요,긍정
담보,10,하도 울어서 마스크가 축축해졌어요 너무 재밌어요ㅠ,긍정
클래식,10,연출 연기 스토리 영상미 오스트하나도 빠지지않고 별 다섯개..연달아 두 번 봤음,긍정
괜찮아요? 프리랜서,10,내용도 결말도 좋았어요,긍정
애프터: 그 후,10,짱짱짱짱대박대박대박,긍정
언힌지드,1,이게 뭐지 싶었다..으,부정
파리 애마,6,유혜리의 매력만으로 충분한 영화. 유혜리의 매력은 집시애마가 더 높다.,긍정
"어쩌다, 결혼",1,기존 로맨스 영화와 다른 방향으로 가면 반전이라고 생각하는 건가? 로맨스 영화엔 지켜야 하는 규칙이 있는거다. 그 걸 안지키면 재미 없을 수 밖에 없는..  내 시간이 정말 아깝다.,부정
언힌지드,4,적절한 답답함적절한 폐급적절한 그러나 적절하지않은,부정
국제수사,10,개인적으로 같은 시기에 개봉한 영화들 중 제일 재밌게 봤음,긍정
할로윈,1,경찰들 거 한놈 못잡아서 대처하는게 답답하다~ 주인공은 고통도 못느끼고 총맞아도 끄떡없고 스토리 개판. 발암,부정
밥정,10,어머니 그리움 돌옷 토란 눈물값,긍정
담보,4,야이 진짜 해도해도 너무 하네 개연성이 너무 없네,부정
남매의 여름밤,7,여름에 보면 선선하고 가을에 보면 따스한 영화였습니다. 영화에 제 추억이 묻어있는 느낌이에요,긍정
담보,10,이 영화 보고 눈물이 흘리지 않는다면 당신은 싸이코패스다,긍정
애프터: 그 후,10,티핀 얼굴이 다 함 ㄹㅇ 매 순간이 레전드라 이번주 토요일에 한번 더 보려고요,긍정
"어디갔어, 버나뎃",8,내가 없는 내 인생은 없어. 나를 찾을 때 비로소 내 인생이라고 하는 거야. 난 뭘까? 버나뎃,긍정
국제수사,1,우정을 표현하고 싶어하시는거 같은데 감동적이지 않았고 억지 웃음만 유도하는기대 이하의 영화였습니다,부정
애프터: 그 후,10,소설은 원작으로 영상으로 담아낸 두 남녀의 감정이 잘 드러난 것 같다. 청춘의 사랑은 이렇다라는 모습을 다양한 설정으로 보여준 영화. 앞으로 이어질 속편들도 개연성과 유머와 사랑을 잘 이끌어가주길 기대!,긍정
